scenario,method,traj_id,traj_pos_rmse_m,traj_vel_rmse_mps
stress_test,GNN,20,3382612.2896985025,3931.209820696073
stress_test,GNN,21,3304879.448015931,3953.3655142896214
stress_test,GNN,22,3184225.1257434846,3537.64206701576
stress_test,GNN,23,3764390.2157606557,4153.892256435455
stress_test,GNN,24,3167588.912964314,3576.7984771298998
stress_test,GNN,25,4524284.1995326085,4377.615897068248
stress_test,GNN,26,2221533.534051774,2328.452475787073
stress_test,GNN,27,3341110.060618403,3972.893650542022
stress_test,GNN,28,4196590.45137504,4562.556696311
stress_test,GNN,29,2823168.849276794,3191.5823692715126
stress_test,GNN,30,2349745.8917173436,2505.69663249567
stress_test,GNN,31,3431840.1393247484,4287.4535267613155
stress_test,GNN,32,3497635.788719527,3869.8072952234224
stress_test,GNN,33,3083365.2626255406,3310.69246650152
stress_test,GNN,34,3056377.881464236,3200.4114053383473
stress_test,GNN,35,3195081.240966586,3353.010483269384
stress_test,GNN,36,3393727.425134182,3557.272919481186
stress_test,GNN,37,4213415.947818549,4228.732128594642
stress_test,GNN,38,3943707.6063751713,4346.6659173451635
stress_test,GNN,39,3536758.8233510507,4026.0614493649555
stress_test,GNN,40,3773182.1719477773,3965.8769936967565
stress_test,GNN,41,2131021.6836739117,2128.910698223592
stress_test,GNN,42,2747720.6168182497,2810.6910175158546
stress_test,GNN,43,3450039.430283361,3898.7882004747767
stress_test,GNN,44,2955841.2418628633,3611.636403648601
stress_test,GNN,45,2742330.6251012185,2947.966435759257
stress_test,GNN,46,4218939.998184603,4264.988105696064
stress_test,GNN,47,3564084.948583151,3441.5726986058526
stress_test,GNN,48,4131647.697996297,4415.042870044236
stress_test,GNN,49,3405940.3500044025,3313.14637202098
stress_test,GNN,50,3232038.7338629267,3586.4795439688783
stress_test,GNN,51,3611116.3832267756,4258.594082614876
stress_test,GNN,52,3674402.9212006866,4339.512519269134
stress_test,GNN,53,3123067.202584017,3497.8541323616905
stress_test,GNN,54,3550897.8945056344,3961.1252432152805
stress_test,GNN,55,4431446.837892047,4280.38441629273
stress_test,GNN,56,3723473.4563181098,4508.91458872688
stress_test,GNN,57,3856031.037477074,4111.153699077155
stress_test,GNN,58,3448908.6334474077,3520.9146475163443
stress_test,GNN,59,3265799.6983363978,3336.1641313421123
stress_test,GNN,60,2664547.222769043,2731.446038778819
stress_test,GNN,61,2503851.5809104377,2814.2960540709555
stress_test,GNN,62,4183425.4590874827,4289.60754717055
stress_test,GNN,63,2755497.4666281487,3059.678343383419
stress_test,KalmanNetLike,0,2540.877639536771,3.3225642748677915
stress_test,KalmanNetLike,1,6013.667767098528,9.353187163069807
stress_test,KalmanNetLike,2,3291.9493482492994,2.2167615692687797
stress_test,KalmanNetLike,3,3481.8660612893827,3.5941348680569276
stress_test,KalmanNetLike,4,15284.98845797814,13.663516783055329
stress_test,KalmanNetLike,5,14655.617643431711,12.078945298177787
stress_test,KalmanNetLike,6,3120.8456324243207,6.1616553105706435
stress_test,KalmanNetLike,7,1816.1161183528357,3.5838357579177575
stress_test,KalmanNetLike,8,3065.5851301076996,2.8547820808556743
stress_test,KalmanNetLike,9,4248.577324605084,3.1621402407726475
stress_test,KalmanNetLike,10,19361.729232236627,23.786454085381013
stress_test,KalmanNetLike,11,3156.7960858942774,2.4250302351781876
stress_test,KalmanNetLike,12,11777.84923718639,10.530514934119013
stress_test,KalmanNetLike,13,2016.21785575776,1.3058482912230764
stress_test,KalmanNetLike,14,2506.56194021832,1.87244520806049
stress_test,KalmanNetLike,15,2194.5511367804984,2.0949990469283772
stress_test,KalmanNetLike,16,4915.631467768077,7.469900641403008
stress_test,KalmanNetLike,17,9948.073648098358,12.461213767343086
stress_test,KalmanNetLike,18,2941.4986052941804,4.536640646894387
stress_test,KalmanNetLike,19,4777.529322537149,4.3390917599366645
stress_test,KalmanNetLike,20,1795.4766743215448,3.6484010484017833
stress_test,KalmanNetLike,21,2318.6173130187444,3.202825904954147
stress_test,KalmanNetLike,22,8705.224657488967,10.896480450952582
stress_test,KalmanNetLike,23,12660.950363344531,12.814551256885487
stress_test,KalmanNetLike,24,6494.360716554863,8.733922052669795
stress_test,KalmanNetLike,25,1594.5792096897474,1.8323792964198984
stress_test,KalmanNetLike,26,3066.7558352879614,2.8635115808128297
stress_test,KalmanNetLike,27,9879.164365363142,14.301084503450124
stress_test,KalmanNetLike,28,15894.949576783269,18.3525571977497
stress_test,KalmanNetLike,29,1774.2391343873833,1.3661024509725759
stress_test,KalmanNetLike,30,2535.8467601357784,2.3497819804387694
stress_test,KalmanNetLike,31,2081.9970267110416,1.7089181716582378
stress_test,KalmanNetLike,32,2766.4974883291115,3.319706890805824
stress_test,KalmanNetLike,33,3592.4975011212255,2.949989233925252
stress_test,KalmanNetLike,34,1783.0589097773277,1.4695456359495092
stress_test,KalmanNetLike,35,2601.2409265155993,2.669711585895624
stress_test,KalmanNetLike,36,3055.9074307720925,6.096318124923861
stress_test,KalmanNetLike,37,9106.673905418063,11.457229546406529
stress_test,KalmanNetLike,38,10152.463626852486,8.777691275737174
stress_test,KalmanNetLike,39,2440.9032027767503,2.9033016277637707
stress_test,KalmanNetLike,40,2674.117510155343,3.0906466911371027
stress_test,KalmanNetLike,41,1881.3261595907675,1.6912430376479881
stress_test,KalmanNetLike,42,1652.104309278627,3.2420388992431555
stress_test,KalmanNetLike,43,16021.374441419672,18.52734729890707
stress_test,KalmanNetLike,44,7362.699416003131,8.319520915977684
stress_test,KalmanNetLike,45,3570.691192774675,4.177293640588195
stress_test,KalmanNetLike,46,6377.431649493982,7.197240557204298
stress_test,KalmanNetLike,47,3064.7229681721806,3.173961155032425
stress_test,KalmanNetLike,48,3719.16294720022,3.928508895662295
stress_test,KalmanNetLike,49,4582.758476026957,5.388869828617818
stress_test,KalmanNetLike,50,3120.703035445867,3.4383553459929224
stress_test,KalmanNetLike,51,4132.275707550501,3.9340555176688703
stress_test,KalmanNetLike,52,3979.0880169410734,5.949726576043847
stress_test,KalmanNetLike,53,7551.160081830605,9.805294031039487
stress_test,KalmanNetLike,54,10614.463349546317,10.86861275066342
stress_test,KalmanNetLike,55,9592.609913802076,6.281492426323561
stress_test,KalmanNetLike,56,7051.092745507589,6.87253297951465
stress_test,KalmanNetLike,57,3590.4818358324455,3.0425515992984207
stress_test,KalmanNetLike,58,8535.59488565591,12.772194470869103
stress_test,KalmanNetLike,59,1856.9738105594124,2.297931102977455
stress_test,KalmanNetLike,60,2000.7493434385924,2.3760271472989314
stress_test,KalmanNetLike,61,2329.9210140814757,4.130570784855625
stress_test,KalmanNetLike,62,17710.636470838395,22.27936548446084
stress_test,KalmanNetLike,63,3482.684509001598,5.570341090140483
stress_test,KalmanNetGain,0,1311.7280064488698,2.932927981344296
stress_test,KalmanNetGain,1,6746.59807324435,9.204420163495033
stress_test,KalmanNetGain,2,1419.9079331511361,3.0614521142550597
stress_test,KalmanNetGain,3,3039.9203057071645,2.7879925219339947
stress_test,KalmanNetGain,4,14341.117792939767,12.793159708987638
stress_test,KalmanNetGain,5,13168.629476995127,11.980606351879768
stress_test,KalmanNetGain,6,1533.7537165879544,5.447888767034521
stress_test,KalmanNetGain,7,1485.0000049214325,3.413463686241913
stress_test,KalmanNetGain,8,257.6090184907345,0.4827858173220157
stress_test,KalmanNetGain,9,1345.9059084454527,2.954525458386929
stress_test,KalmanNetGain,10,19028.80518341455,24.03096340865514
stress_test,KalmanNetGain,11,2129.8799829880263,1.5390405283141728
stress_test,KalmanNetGain,12,9264.503191594018,8.673508502705333
stress_test,KalmanNetGain,13,718.6850843174582,0.6521095950589271
stress_test,KalmanNetGain,14,1363.498891399363,1.985669561281837
stress_test,KalmanNetGain,15,1844.601443156302,1.979705995448974
stress_test,KalmanNetGain,16,3804.1132563091137,6.663833102428607
stress_test,KalmanNetGain,17,9748.147274346671,12.876323917604442
stress_test,KalmanNetGain,18,2122.53308851738,3.6496846592307652
stress_test,KalmanNetGain,19,5538.165488430173,4.014251821150696
stress_test,KalmanNetGain,20,2368.7730084197024,4.142912972334016
stress_test,KalmanNetGain,21,2063.4304878886664,2.8169778673532666
stress_test,KalmanNetGain,22,5373.2613905522585,7.5568908904874785
stress_test,KalmanNetGain,23,12479.012864764973,13.244923096708664
stress_test,KalmanNetGain,24,8777.84871656692,11.767827938558264
stress_test,KalmanNetGain,25,2003.895455696004,2.4437838020368345
stress_test,KalmanNetGain,26,1893.3109316167881,3.4741102688116245
stress_test,KalmanNetGain,27,8572.275120243316,13.140939708969269
stress_test,KalmanNetGain,28,15296.21320912782,18.587106077919316
stress_test,KalmanNetGain,29,521.857406673815,0.8066804081021781
stress_test,KalmanNetGain,30,492.7415312263291,0.7661344640758867
stress_test,KalmanNetGain,31,994.5860625160461,1.0897428635504511
stress_test,KalmanNetGain,32,2626.869138226683,2.8244429607281654
stress_test,KalmanNetGain,33,903.1153103226928,2.1148870022811543
stress_test,KalmanNetGain,34,516.9435069288198,0.9312419737227442
stress_test,KalmanNetGain,35,1792.9447416185449,2.9364791831479042
stress_test,KalmanNetGain,36,1943.4771413622411,5.297856726223063
stress_test,KalmanNetGain,37,9602.115200966231,11.592989476167242
stress_test,KalmanNetGain,38,9579.038086550998,8.695715501260292
stress_test,KalmanNetGain,39,1443.919799466471,2.4251883357840294
stress_test,KalmanNetGain,40,2775.6185417929432,2.9431917161281627
stress_test,KalmanNetGain,41,910.1647028797884,1.4590821907876552
stress_test,KalmanNetGain,42,1014.4889653829584,3.8875077222869687
stress_test,KalmanNetGain,43,17386.427517939566,20.26781483985471
stress_test,KalmanNetGain,44,6026.184262525788,7.5247311921035305
stress_test,KalmanNetGain,45,1664.8621828612456,2.8424918538285646
stress_test,KalmanNetGain,46,5698.405761040484,7.164580906175625
stress_test,KalmanNetGain,47,3749.599120126958,2.8431160417219745
stress_test,KalmanNetGain,48,3754.419885707678,3.9695066450576206
stress_test,KalmanNetGain,49,2648.3968517147687,4.247086614322476
stress_test,KalmanNetGain,50,1719.9538310258715,2.2075618617580646
stress_test,KalmanNetGain,51,4855.9178066861605,4.432570154404179
stress_test,KalmanNetGain,52,5201.30101401251,5.184288813737662
stress_test,KalmanNetGain,53,6213.643591665781,8.379909622679586
stress_test,KalmanNetGain,54,9920.13569939076,9.778298317224799
stress_test,KalmanNetGain,55,8432.140547039999,5.794716281445324
stress_test,KalmanNetGain,56,5430.905192685222,6.410226146182927
stress_test,KalmanNetGain,57,2219.720984256852,2.5621758574949447
stress_test,KalmanNetGain,58,9445.99244953696,13.69627312931071
stress_test,KalmanNetGain,59,1533.5776908280202,2.5674013632322956
stress_test,KalmanNetGain,60,1048.8828760416097,2.10377078221945
stress_test,KalmanNetGain,61,1623.3968894935872,4.067814378585755
stress_test,KalmanNetGain,62,17684.250791131308,22.485176761255513
stress_test,KalmanNetGain,63,3744.13969234194,5.7293172210987295
stress_test,NoGraphResidual,0,1294.7978377455388,2.9052624076202225
stress_test,NoGraphResidual,1,6746.59807324435,9.20469861175247
stress_test,NoGraphResidual,2,1407.8065835913862,3.0614774807552747
stress_test,NoGraphResidual,3,3039.0490739350867,2.7884897481194324
stress_test,NoGraphResidual,4,14341.117792939767,12.794801283621737
stress_test,NoGraphResidual,5,13167.616459013156,11.973378510687946
stress_test,NoGraphResidual,6,1524.4415681437022,5.482675429730498
stress_test,NoGraphResidual,7,1474.279076225495,3.397039259808146
stress_test,NoGraphResidual,8,179.86279883875264,0.40552408862055517
stress_test,NoGraphResidual,9,1340.3545888068224,2.945929714126523
stress_test,NoGraphResidual,10,19028.80518341455,24.00577049869177
stress_test,NoGraphResidual,11,2118.583379409373,1.4276575617244092
stress_test,NoGraphResidual,12,9264.503191594018,8.682818619812721
stress_test,NoGraphResidual,13,710.051000894258,0.9514361425269998
stress_test,NoGraphResidual,14,1277.4363459065958,1.7302666862010447
stress_test,NoGraphResidual,15,1814.2467665316508,1.9170566697600633
stress_test,NoGraphResidual,16,3800.751828272964,6.664520721645624
stress_test,NoGraphResidual,17,9748.147274346671,12.86574801353103
stress_test,NoGraphResidual,18,2118.837123416848,3.6484166140359817
stress_test,NoGraphResidual,19,5538.165488868648,4.0155661301246806
stress_test,NoGraphResidual,20,2366.989489807803,4.095439644469069
stress_test,NoGraphResidual,21,2062.208807756179,2.812365571075793
stress_test,NoGraphResidual,22,5363.417733155321,7.5306167208051225
stress_test,NoGraphResidual,23,12479.01189043585,13.161116125522764
stress_test,NoGraphResidual,24,8771.35069693063,11.755080782496945
stress_test,NoGraphResidual,25,2003.895455696004,2.4296018165012754
stress_test,NoGraphResidual,26,1879.0278196608704,3.25282627809089
stress_test,NoGraphResidual,27,8570.138642503287,13.138710398339253
stress_test,NoGraphResidual,28,15296.212424016616,18.581911851615196
stress_test,NoGraphResidual,29,467.90490553510784,0.7440684260336597
stress_test,NoGraphResidual,30,409.3706961107547,0.6471188676956692
stress_test,NoGraphResidual,31,938.5177038059717,0.9981944514846064
stress_test,NoGraphResidual,32,2625.086273019934,2.3802904023409748
stress_test,NoGraphResidual,33,889.7959553015052,2.1096725440139763
stress_test,NoGraphResidual,34,487.94923223747594,0.9599579617713787
stress_test,NoGraphResidual,35,1785.3146297720887,2.9158645757727517
stress_test,NoGraphResidual,36,1942.447560004453,5.329876629680719
stress_test,NoGraphResidual,37,9602.115199909103,11.589868196346616
stress_test,NoGraphResidual,38,9579.038090263746,8.692108537137342
stress_test,NoGraphResidual,39,1366.790219345472,2.332433248878475
stress_test,NoGraphResidual,40,2732.569255093254,2.8428171966234554
stress_test,NoGraphResidual,41,817.2736565252133,1.3295476145110676
stress_test,NoGraphResidual,42,946.7455330482778,3.842807851601495
stress_test,NoGraphResidual,43,17382.764312771367,20.271448865125983
stress_test,NoGraphResidual,44,6000.419587333473,7.514802470626349
stress_test,NoGraphResidual,45,1608.9489877564477,2.793190640869838
stress_test,NoGraphResidual,46,5698.405761040484,7.16215256197022
stress_test,NoGraphResidual,47,3709.926563147938,2.795971208866932
stress_test,NoGraphResidual,48,3754.419885707678,3.9679556562353615
stress_test,NoGraphResidual,49,2628.4631751488255,4.227735076400587
stress_test,NoGraphResidual,50,1713.4100674698332,2.2529594513086306
stress_test,NoGraphResidual,51,4855.9178066861605,4.434762096286856
stress_test,NoGraphResidual,52,5200.729214663099,5.1912660092011675
stress_test,NoGraphResidual,53,6211.4855298199245,8.379349396759974
stress_test,NoGraphResidual,54,9917.122228548546,9.768247732510972
stress_test,NoGraphResidual,55,8432.140547039999,5.796733269841409
stress_test,NoGraphResidual,56,5430.905192685222,6.404751735842655
stress_test,NoGraphResidual,57,2218.6248079909756,2.538560010166952
stress_test,NoGraphResidual,58,9445.52865001002,13.696644202913633
stress_test,NoGraphResidual,59,1522.0442766436574,2.537533769647088
stress_test,NoGraphResidual,60,1027.5566783145662,2.1004388971604535
stress_test,NoGraphResidual,61,1545.6811143546174,4.026832066600946
stress_test,NoGraphResidual,62,17684.250791131308,22.499407604335456
stress_test,NoGraphResidual,63,3731.1364391863103,5.724566533902908
stress_test,LearnedNoiseAdaptive,0,1160.2151577581794,2.720410746044381
stress_test,LearnedNoiseAdaptive,1,6741.132465681769,9.413047888113416
stress_test,LearnedNoiseAdaptive,2,1407.9649400377316,3.5641838597342796
stress_test,LearnedNoiseAdaptive,3,3038.901091563896,3.1283621976234213
stress_test,LearnedNoiseAdaptive,4,14339.572205735627,12.252418554913834
stress_test,LearnedNoiseAdaptive,5,13168.295511742524,12.315506806965715
stress_test,LearnedNoiseAdaptive,6,1537.5297528534402,6.310212664923338
stress_test,LearnedNoiseAdaptive,7,1432.1873232511032,2.9323204650034005
stress_test,LearnedNoiseAdaptive,8,180.73676020941832,1.5115724400783055
stress_test,LearnedNoiseAdaptive,9,1342.4838844084495,2.8949600830876605
stress_test,LearnedNoiseAdaptive,10,19027.21154147487,23.513548355889704
stress_test,LearnedNoiseAdaptive,11,2157.781906972173,1.70540227322442
stress_test,LearnedNoiseAdaptive,12,9253.692146727542,9.37344426706059
stress_test,LearnedNoiseAdaptive,13,388.81246930902637,1.4372396840714687
stress_test,LearnedNoiseAdaptive,14,1509.4238683238186,2.145292532321463
stress_test,LearnedNoiseAdaptive,15,1826.5579600200626,2.2881604858682936
stress_test,LearnedNoiseAdaptive,16,3804.9803737350376,6.925692660480209
stress_test,LearnedNoiseAdaptive,17,9744.450366181956,12.448646873070162
stress_test,LearnedNoiseAdaptive,18,2120.664656966011,2.9357952218153707
stress_test,LearnedNoiseAdaptive,19,5534.518621944426,4.420482050031504
stress_test,LearnedNoiseAdaptive,20,2215.506138280989,4.203039030693887
stress_test,LearnedNoiseAdaptive,21,2066.6703715809585,3.536817319722968
stress_test,LearnedNoiseAdaptive,22,5389.0612354426385,8.764845600379866
stress_test,LearnedNoiseAdaptive,23,12431.342937207846,12.686100840211777
stress_test,LearnedNoiseAdaptive,24,8774.630204409548,11.283338855081528
stress_test,LearnedNoiseAdaptive,25,2002.3064037858478,2.3114934586402107
stress_test,LearnedNoiseAdaptive,26,1857.25231800246,3.4022853099090042
stress_test,LearnedNoiseAdaptive,27,8570.213945007627,12.78726004969931
stress_test,LearnedNoiseAdaptive,28,15290.650160874131,18.264252942422953
stress_test,LearnedNoiseAdaptive,29,496.8708727608791,1.0658420788102714
stress_test,LearnedNoiseAdaptive,30,265.6397982593978,1.7251209124807994
stress_test,LearnedNoiseAdaptive,31,3820.959737720592,2.251119263001127
stress_test,LearnedNoiseAdaptive,32,2398.1032036305724,3.571873693605952
stress_test,LearnedNoiseAdaptive,33,890.3391123726656,2.7949078194514465
stress_test,LearnedNoiseAdaptive,34,576.7227501782246,1.6105787938568943
stress_test,LearnedNoiseAdaptive,35,1776.7220071257761,3.006922426765156
stress_test,LearnedNoiseAdaptive,36,1979.1939077027696,5.462727260700102
stress_test,LearnedNoiseAdaptive,37,9596.289553759303,12.541311347045548
stress_test,LearnedNoiseAdaptive,38,9583.228439034398,8.694339166843642
stress_test,LearnedNoiseAdaptive,39,1257.2866963740128,2.662982218239261
stress_test,LearnedNoiseAdaptive,40,3704.850852183364,3.216157848669143
stress_test,LearnedNoiseAdaptive,41,825.4584799476678,1.3270271171275283
stress_test,LearnedNoiseAdaptive,42,978.04403853154,4.082852201952092
stress_test,LearnedNoiseAdaptive,43,17381.99860476968,19.263059651390563
stress_test,LearnedNoiseAdaptive,44,6000.503116050628,6.740377654965917
stress_test,LearnedNoiseAdaptive,45,1370.6352470284924,3.6317470213771834
stress_test,LearnedNoiseAdaptive,46,5706.068125917395,6.86462330803322
stress_test,LearnedNoiseAdaptive,47,3711.59730968301,3.516152794369194
stress_test,LearnedNoiseAdaptive,48,3754.589536713023,4.771281402964763
stress_test,LearnedNoiseAdaptive,49,2650.112165545611,4.302760580356899
stress_test,LearnedNoiseAdaptive,50,1719.5262971018071,3.609944063690909
stress_test,LearnedNoiseAdaptive,51,4856.29816332928,4.087392491056478
stress_test,LearnedNoiseAdaptive,52,5201.046504598726,4.95455062279596
stress_test,LearnedNoiseAdaptive,53,6211.833692246044,7.825243639263768
stress_test,LearnedNoiseAdaptive,54,9916.392185381445,10.539329616811331
stress_test,LearnedNoiseAdaptive,55,8433.45346802479,5.950552719928523
stress_test,LearnedNoiseAdaptive,56,5424.039260278769,6.855135727565786
stress_test,LearnedNoiseAdaptive,57,2163.103107634219,2.133557400626935
stress_test,LearnedNoiseAdaptive,58,9446.908124979707,13.58438357991606
stress_test,LearnedNoiseAdaptive,59,1515.9588143663252,1.9402971428468376
stress_test,LearnedNoiseAdaptive,60,1027.9176948681907,1.8161079501089783
stress_test,LearnedNoiseAdaptive,61,1551.3267525003675,4.221607525262214
stress_test,LearnedNoiseAdaptive,62,17687.874078702593,22.169050136272862
stress_test,LearnedNoiseAdaptive,63,3715.0166226067317,5.501282140301023
stress_test,HybridGNN,0,1210.6418188045623,2.632188285730039
stress_test,HybridGNN,1,6732.310939978763,9.18320430671527
stress_test,HybridGNN,2,1402.3372995227846,3.105171997104068
stress_test,HybridGNN,3,3047.9336581826997,2.810982583173632
stress_test,HybridGNN,4,14328.277472829905,12.760784955097765
stress_test,HybridGNN,5,13183.538796680736,12.01997868595046
stress_test,HybridGNN,6,1540.8889266847264,5.51048174615901
stress_test,HybridGNN,7,1382.1222296937551,3.352347418855382
stress_test,HybridGNN,8,156.29602187745584,0.40599649787624437
stress_test,HybridGNN,9,1333.5402553486106,2.9593534551479803
stress_test,HybridGNN,10,18988.115214586625,23.94427330384403
stress_test,HybridGNN,11,2166.9368726754838,1.4562233548145773
stress_test,HybridGNN,12,9286.89062026338,8.66906455130078
stress_test,HybridGNN,13,554.1019765844808,0.4290495488382939
stress_test,HybridGNN,14,1474.9294973161066,1.9507799997030728
stress_test,HybridGNN,15,1832.2967076595585,1.9626561077215716
stress_test,HybridGNN,16,3828.104693034938,6.696893172505142
stress_test,HybridGNN,17,9719.970942465237,12.792244121934777
stress_test,HybridGNN,18,2118.337361204105,3.569223066267129
stress_test,HybridGNN,19,5535.416597236551,4.046616213884534
stress_test,HybridGNN,20,2260.2896570198322,3.9820562701994078
stress_test,HybridGNN,21,2055.31926969384,2.870752197104755
stress_test,HybridGNN,22,5409.342641963387,7.573817617371254
stress_test,HybridGNN,23,12430.822920459666,13.166084897074633
stress_test,HybridGNN,24,8744.413469050098,11.763495899682823
stress_test,HybridGNN,25,1979.0673487747958,2.419483675818933
stress_test,HybridGNN,26,1891.203294435197,3.3530125437910288
stress_test,HybridGNN,27,8561.956851827206,13.072820021245748
stress_test,HybridGNN,28,15258.545965065921,18.527333208125068
stress_test,HybridGNN,29,488.8868625932826,0.7435301708477923
stress_test,HybridGNN,30,268.38987022040914,0.7114128475670685
stress_test,HybridGNN,31,2308.502614661922,1.507593722056184
stress_test,HybridGNN,32,2447.5260480835013,2.8002878020957565
stress_test,HybridGNN,33,900.7919453197889,2.137047671039567
stress_test,HybridGNN,34,525.4178144122601,0.9650506036617869
stress_test,HybridGNN,35,1760.2115461704905,2.897397548029187
stress_test,HybridGNN,36,2001.6076814589378,5.311484135143707
stress_test,HybridGNN,37,9613.77479183515,11.652386833063582
stress_test,HybridGNN,38,9598.552452364527,8.736510854304457
stress_test,HybridGNN,39,1240.4215748694514,2.298878206703544
stress_test,HybridGNN,40,3323.4493671696437,3.251409598745406
stress_test,HybridGNN,41,813.910175858466,1.3351362323181728
stress_test,HybridGNN,42,960.4844967963345,3.870770459347071
stress_test,HybridGNN,43,17356.251921503423,20.192264209295086
stress_test,HybridGNN,44,5971.861986436367,7.462591240550671
stress_test,HybridGNN,45,1505.5346323214033,2.705801055347184
stress_test,HybridGNN,46,5695.613589329758,7.170907458160568
stress_test,HybridGNN,47,3727.2461435595596,2.842711499693895
stress_test,HybridGNN,48,3729.7579919720247,4.020568629151751
stress_test,HybridGNN,49,2649.828051601588,4.2360881996719355
stress_test,HybridGNN,50,1720.2495439757179,2.2856521104798415
stress_test,HybridGNN,51,4817.078622025628,4.410384198226902
stress_test,HybridGNN,52,5176.534189841986,5.175441904432859
stress_test,HybridGNN,53,6193.739248513221,8.33560635957259
stress_test,HybridGNN,54,9932.50381332369,9.795233841390473
stress_test,HybridGNN,55,8477.816346740543,5.822123942384064
stress_test,HybridGNN,56,5431.796459196917,6.412589189723222
stress_test,HybridGNN,57,2138.122335676657,2.3278663739812346
stress_test,HybridGNN,58,9425.312768696102,13.671490008314539
stress_test,HybridGNN,59,1478.0729847972693,2.4859413329832316
stress_test,HybridGNN,60,1029.1225570689842,2.030299877636477
stress_test,HybridGNN,61,1546.961716091748,4.030311127136318
stress_test,HybridGNN,62,17705.450403706687,22.438979969372983
stress_test,HybridGNN,63,3700.5371589619617,5.673432410921754
stress_test,EKFOnlyRGRGNN,0,1294.7982884588496,2.9234613449045534
stress_test,EKFOnlyRGRGNN,1,6746.59807324435,9.204420163495033
stress_test,EKFOnlyRGRGNN,2,1407.8065835913862,3.059644324846205
stress_test,EKFOnlyRGRGNN,3,3039.0490739350867,2.7857339372180774
stress_test,EKFOnlyRGRGNN,4,14341.117792939767,12.793159708987638
stress_test,EKFOnlyRGRGNN,5,13167.616459013156,11.97386006385161
stress_test,EKFOnlyRGRGNN,6,1524.4415649932264,5.454815297557775
stress_test,EKFOnlyRGRGNN,7,1474.2798722648952,3.406399744723525
stress_test,EKFOnlyRGRGNN,8,179.86279818871319,0.45227962974216324
stress_test,EKFOnlyRGRGNN,9,1340.3545857945328,2.9487634520429205
stress_test,EKFOnlyRGRGNN,10,19028.80518341455,24.03096340865514
stress_test,EKFOnlyRGRGNN,11,2118.5832874652456,1.4327535853854716
stress_test,EKFOnlyRGRGNN,12,9264.503191619173,8.673508502705333
stress_test,EKFOnlyRGRGNN,13,710.0578053304148,0.6423954508244504
stress_test,EKFOnlyRGRGNN,14,1277.4419727810034,1.9375517360163537
stress_test,EKFOnlyRGRGNN,15,1814.2467641248052,1.9241883893046976
stress_test,EKFOnlyRGRGNN,16,3800.751772941866,6.6546301729496635
stress_test,EKFOnlyRGRGNN,17,9748.147274346671,12.876323917604442
stress_test,EKFOnlyRGRGNN,18,2118.836951062088,3.6427321120230425
stress_test,EKFOnlyRGRGNN,19,5538.165488430173,4.014251821150696
stress_test,EKFOnlyRGRGNN,20,2366.9933634973822,4.136406186102445
stress_test,EKFOnlyRGRGNN,21,2062.208768030113,2.8135855998234005
stress_test,EKFOnlyRGRGNN,22,5363.417733155321,7.535691181975986
stress_test,EKFOnlyRGRGNN,23,12479.012864764973,13.244923096708664
stress_test,EKFOnlyRGRGNN,24,8771.350697150188,11.759231327582224
stress_test,EKFOnlyRGRGNN,25,2003.895455696004,2.4437838020368345
stress_test,EKFOnlyRGRGNN,26,1879.0279060892078,3.3477436670690426
stress_test,EKFOnlyRGRGNN,27,8570.138642503287,13.138563847026372
stress_test,EKFOnlyRGRGNN,28,15296.21320912782,18.587106077919316
stress_test,EKFOnlyRGRGNN,29,467.9028904612298,0.6999238388927421
stress_test,EKFOnlyRGRGNN,30,409.37237710162674,0.6928163365773182
stress_test,EKFOnlyRGRGNN,31,938.5201426120279,1.0648950953358058
stress_test,EKFOnlyRGRGNN,32,2625.088138505926,2.8210393107407996
stress_test,EKFOnlyRGRGNN,33,889.7959545822898,2.106886289160133
stress_test,EKFOnlyRGRGNN,34,487.9495397250012,0.9281650728100433
stress_test,EKFOnlyRGRGNN,35,1785.314671684349,2.917712904803438
stress_test,EKFOnlyRGRGNN,36,1942.447172227333,5.28954620109686
stress_test,EKFOnlyRGRGNN,37,9602.115200966231,11.592989476167242
stress_test,EKFOnlyRGRGNN,38,9579.038086550998,8.695715501260292
stress_test,EKFOnlyRGRGNN,39,1366.7961002471575,2.3097491458423205
stress_test,EKFOnlyRGRGNN,40,2732.570009766046,2.941669295375431
stress_test,EKFOnlyRGRGNN,41,817.2736591658414,1.340999904419971
stress_test,EKFOnlyRGRGNN,42,946.7457782617851,3.8528969149872863
stress_test,EKFOnlyRGRGNN,43,17382.764312771367,20.266567242720843
stress_test,EKFOnlyRGRGNN,44,6000.419587333473,7.510883929098177
stress_test,EKFOnlyRGRGNN,45,1608.9490133084325,2.795248541815975
stress_test,EKFOnlyRGRGNN,46,5698.405761040484,7.164580906175625
stress_test,EKFOnlyRGRGNN,47,3709.926557380991,2.7715326238797147
stress_test,EKFOnlyRGRGNN,48,3754.419885707678,3.9695066450576206
stress_test,EKFOnlyRGRGNN,49,2628.4631751488255,4.227142196517342
stress_test,EKFOnlyRGRGNN,50,1713.4068737490254,2.201015105629169
stress_test,EKFOnlyRGRGNN,51,4855.9178066861605,4.432570154404179
stress_test,EKFOnlyRGRGNN,52,5200.729214663099,5.184214244476184
stress_test,EKFOnlyRGRGNN,53,6211.485529955268,8.379240925615312
stress_test,EKFOnlyRGRGNN,54,9917.122228548546,9.770993465613016
