tier,source_name,scenario,trajectory_row,trajectory_index,seed,split,source_is_extra,tier_flags,observed_steps,attention_selected_observed_step_rmse_m,local_selected_observed_step_rmse_m,mean_selected_observed_step_rmse_m,best_single_trajectory_observed_step_rmse_m,local_minus_attention_rmse_m,local_minus_mean_rmse_m,attention_selected_candidate_method,attention_selected_probability,local_selected_candidate_method,local_selected_probability,mean_selected_candidate_method,mean_selected_probability,best_single_candidate_method
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,maneuver_shift_test,0,42,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,27,249.3307701334545,283.1790269278829,249.86085849990903,334.5293139695062,33.84825679442838,33.31816842797386,RFIS,0.9963051676750183,EKF,0.3744647800922394,RFIS,0.9970402121543884,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,maneuver_shift_test,3,22,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,34,400.9989370274602,415.5131595667707,396.18002292136254,449.37718232512526,14.514222539310481,19.33313664540816,RFIS,0.9999105334281921,EKF,0.4509623348712921,RFIS,0.9996393322944641,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,maneuver_shift_test,4,9,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,24,394.9424865468676,555.8744729188459,410.2957508619443,398.90305740407956,160.93198637197827,145.57872205690154,EKF,0.9995794892311096,EKF,0.4022951126098633,EKF,0.9956623911857605,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,maneuver_shift_test,5,45,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,53,605.0472131621701,577.1798730930423,608.9331960626137,641.080316614403,-27.867340069127863,-31.7533229695714,UKF,0.999150812625885,UKF,0.3263140916824341,UKF,0.999668538570404,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,process_noise_shift_test,0,23,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,29,327.96388812345475,333.4335860601677,323.8797561586725,350.4232451540589,5.469697936712976,9.553829901495249,RFIS,0.9996647238731384,RFIS,0.5975331664085388,RFIS,0.9986318945884705,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,process_noise_shift_test,1,1,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,64,308.8880182973343,283.16215693738076,313.2420708827296,323.1302808286057,-25.72586135995357,-30.079913945348835,UKF,0.9998663067817688,UKF,0.8089764714241028,UKF,0.9992766380310059,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,process_noise_shift_test,2,31,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,51,328.3590607181277,364.9884712002921,330.04933875368965,326.52116999308544,36.62941048216442,34.93913244660246,EKF,0.9991774559020996,RFIS,0.44356870651245117,EKF,0.9866576194763184,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,process_noise_shift_test,3,4,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,25,127.80283138456934,262.61226706555726,143.43925709788402,310.35088556005206,134.80943568098792,119.17300996767324,BatchWLS,0.9999907612800598,RFIS,0.38301852345466614,BatchWLS,0.999531090259552,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,process_noise_shift_test,4,30,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,34,242.5566439560246,260.907945155115,284.27948404087994,337.01398715959266,18.351301199090386,-23.37153888576495,RFIS,0.9999804496765137,RFIS,0.6362148523330688,RFIS,0.9999403953552246,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,process_noise_shift_test,5,15,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,30,246.02102257681793,195.58350821230752,233.05302377595183,279.95325042033926,-50.437514364510406,-37.46951556364431,RFIS,0.9998680949211121,RFIS,0.7439294457435608,RFIS,0.9990310668945312,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed137_split137_20260623,process_noise_shift_test,6,22,137,137,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,39,382.6927833413975,351.70966104145185,378.55023960354566,402.17396845595005,-30.98312229994565,-26.84057856209381,RFIS,0.9978463053703308,RFIS,0.6840229630470276,RFIS,0.9986233115196228,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,maneuver_shift_test,0,40,67,67,False,holdout_seed_ge_67;all_eval_non_development,26,415.9343787246834,458.20445159741394,404.21408178061904,458.1575492886987,42.27007287273051,53.990369816794896,UKF,0.9988377690315247,EKF,0.3697456121444702,UKF,0.999041736125946,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,maneuver_shift_test,3,15,67,67,False,holdout_seed_ge_67;all_eval_non_development,38,477.8859824210452,461.843123620302,466.08494279164694,468.10841087909796,-16.042858800743204,-4.241819171344957,EKF,0.9981316924095154,EKF,0.673366367816925,EKF,0.987128496170044,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,maneuver_shift_test,4,30,67,67,False,holdout_seed_ge_67;all_eval_non_development,29,284.29871379663876,307.7472525348206,291.8296955892697,360.4132419107999,23.44853873818181,15.91755694555087,UKF,0.9997343420982361,EKF,0.4774453938007355,UKF,0.9997813105583191,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,maneuver_shift_test,5,29,67,67,False,holdout_seed_ge_67;all_eval_non_development,43,548.1431297122514,588.853117183607,829.6106297035798,542.7834064031757,40.70998747135559,-240.7575125199728,EKF,0.599102795124054,UKF,0.37137702107429504,UKF,0.9993271827697754,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,process_noise_shift_test,0,37,67,67,False,holdout_seed_ge_67;all_eval_non_development,33,406.70341696700547,552.4840896194273,369.9734200117099,566.165587262151,145.78067265242186,182.51066960771743,BatchWLS,0.9999983906745911,EKF,0.49888166785240173,BatchWLS,0.999999463558197,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,process_noise_shift_test,1,9,67,67,False,holdout_seed_ge_67;all_eval_non_development,44,477.7762651026796,449.71709472627083,465.24036352794525,484.28178706098964,-28.05917037640876,-15.52326880167442,RFIS,0.4576980173587799,UKF,0.6221915483474731,UKF,0.3433678150177002,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,process_noise_shift_test,2,11,67,67,False,holdout_seed_ge_67;all_eval_non_development,33,358.3144769329119,437.75326037541174,362.91312434453573,374.14424150794434,79.43878344249987,74.84013603087601,RFIS,0.9987547397613525,RFIS,0.6345421671867371,RFIS,0.9982940554618835,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,process_noise_shift_test,3,3,67,67,False,holdout_seed_ge_67;all_eval_non_development,47,184.44336338340239,201.43548466291952,181.9105040010105,178.47421904242987,16.992121279517136,19.524980661909012,RFIS,0.9953098893165588,RFIS,0.5038426518440247,RFIS,0.9655704498291016,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,process_noise_shift_test,4,14,67,67,False,holdout_seed_ge_67;all_eval_non_development,40,278.31356431479173,228.95982303173042,284.883551393354,267.9757014025565,-49.35374128306131,-55.9237283616236,RFIS,0.9999986290931702,EKF,0.5525501370429993,RFIS,0.9957264065742493,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,process_noise_shift_test,5,32,67,67,False,holdout_seed_ge_67;all_eval_non_development,49,144.7543878725619,435.21230368472527,132.6412358098666,501.2093060036463,290.4579158121634,302.57106787485867,BatchWLS,0.9999101161956787,RFIS,0.4183274209499359,BatchWLS,0.9978806376457214,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed67_split67_20260623,process_noise_shift_test,6,22,67,67,False,holdout_seed_ge_67;all_eval_non_development,39,382.6927833413975,351.70966104145185,378.55023960354566,390.08832424200193,-30.98312229994565,-26.84057856209381,RFIS,0.9978463053703308,RFIS,0.6840229630470276,RFIS,0.9986233115196228,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,maneuver_shift_test,0,1,71,71,False,holdout_seed_ge_67;all_eval_non_development,44,548.9102727717202,814.7323417473073,548.7406990898405,686.309920654321,265.82206897558706,265.99164265746674,UKF,0.660191535949707,UKF,0.40654540061950684,EKF,0.9109525680541992,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,maneuver_shift_test,1,9,71,71,False,holdout_seed_ge_67;all_eval_non_development,24,394.9424865468676,555.8744729188459,410.2957508619443,795.123634833758,160.93198637197827,145.57872205690154,EKF,0.9995794892311096,EKF,0.4022951126098633,EKF,0.9956623911857605,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,maneuver_shift_test,2,19,71,71,False,holdout_seed_ge_67;all_eval_non_development,18,338.55541502814225,491.14908852018397,316.3247326214964,326.30082247548575,152.59367349204172,174.82435589868754,RFIS,0.6674869656562805,BatchWLS,0.3716789186000824,RFIS,0.94516921043396,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,maneuver_shift_test,3,8,71,71,False,holdout_seed_ge_67;all_eval_non_development,8,349.2734118000675,439.6877987930324,481.4829668933887,349.38675266883513,90.41438699296492,-41.79516810035631,EKF,0.6450608968734741,BatchWLS,0.5587921738624573,BatchWLS,0.9911887049674988,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,maneuver_shift_test,4,42,71,71,False,holdout_seed_ge_67;all_eval_non_development,27,249.3307701334545,283.1790269278829,249.86085849990903,284.0934664189984,33.84825679442838,33.31816842797386,RFIS,0.9963051676750183,EKF,0.3744647800922394,RFIS,0.9970402121543884,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,maneuver_shift_test,5,5,71,71,False,holdout_seed_ge_67;all_eval_non_development,16,927.2419801557583,351.8802960214583,416.390042512535,920.3314360068929,-575.3616841342999,-64.50974649107667,RFIS,0.9597596526145935,BatchWLS,0.5434693694114685,EKF,0.8041512370109558,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,maneuver_shift_test,6,27,71,71,False,holdout_seed_ge_67;all_eval_non_development,55,480.19370227264665,651.0189930403294,500.35075604869746,510.6903462058243,170.82529076768276,150.66823699163194,RFIS,0.9987625479698181,RFIS,0.49572911858558655,RFIS,0.9666597843170166,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,process_noise_shift_test,0,19,71,71,False,holdout_seed_ge_67;all_eval_non_development,31,328.18348749753966,320.83425029824605,326.70626827115245,309.3886715419117,-7.349237199293611,-5.872017972906406,UKF,0.9957489967346191,EKF,0.40985098481178284,UKF,0.755249559879303,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,process_noise_shift_test,1,7,71,71,False,holdout_seed_ge_67;all_eval_non_development,17,304.2030895060149,335.4383856361882,325.0315344220214,392.68167052119264,31.235296130173253,10.40685121416675,BatchWLS,0.9992542266845703,BatchWLS,0.4128464460372925,BatchWLS,0.999758243560791,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,process_noise_shift_test,2,31,71,71,False,holdout_seed_ge_67;all_eval_non_development,51,328.3590607181277,364.9884712002921,330.04933875368965,399.71677846833865,36.62941048216442,34.93913244660246,EKF,0.9991774559020996,RFIS,0.44356870651245117,EKF,0.9866576194763184,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,process_noise_shift_test,3,6,71,71,False,holdout_seed_ge_67;all_eval_non_development,42,192.5015854664312,223.74808247246787,188.43627862247584,209.61810352057313,31.246497006036662,35.31180384999203,RFIS,0.9999375939369202,RFIS,0.627467155456543,RFIS,0.9999744296073914,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,process_noise_shift_test,4,44,71,71,False,holdout_seed_ge_67;all_eval_non_development,24,450.02802220377066,605.1304892629821,463.95651228095574,709.4106628383565,155.10246705921145,141.17397698202637,BatchWLS,0.9999790191650391,RFIS,0.37475600838661194,BatchWLS,0.9999982714653015,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,process_noise_shift_test,5,13,71,71,False,holdout_seed_ge_67;all_eval_non_development,24,276.06482257252685,201.27707244224064,348.55857146246433,456.99485965005056,-74.78775013028621,-147.2814990202237,EKF,0.9993475079536438,RFIS,0.42039021849632263,EKF,0.990144670009613,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed71_split71_20260623,process_noise_shift_test,6,12,71,71,False,holdout_seed_ge_67;all_eval_non_development,11,401.1243389139898,441.671420953212,388.93978653270113,903.3168523443899,40.54708203922223,52.731634420510886,BatchWLS,1.0,BatchWLS,0.8002521991729736,BatchWLS,0.9999775886535645,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,maneuver_shift_test,0,30,73,73,False,holdout_seed_ge_67;all_eval_non_development,29,284.29871379663876,307.7472525348206,291.8296955892697,359.57732242461424,23.44853873818181,15.91755694555087,UKF,0.9997343420982361,EKF,0.4774453938007355,UKF,0.9997813105583191,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,maneuver_shift_test,1,35,73,73,False,holdout_seed_ge_67;all_eval_non_development,25,365.5710664286968,499.5611832893638,367.90620867976173,383.5537513617804,133.990116860667,131.65497460960205,RFIS,0.9983468651771545,RFIS,0.38763317465782166,RFIS,0.9999678134918213,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,maneuver_shift_test,2,28,73,73,False,holdout_seed_ge_67;all_eval_non_development,24,257.7537662256456,310.7233195797229,268.2914336985765,278.99231427181024,52.96955335407728,42.4318858811464,RFIS,0.9979380965232849,RFIS,0.38356462121009827,RFIS,0.9942060112953186,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,maneuver_shift_test,3,43,73,73,False,holdout_seed_ge_67;all_eval_non_development,25,469.78923341162636,506.7831753258647,502.06082982526203,564.6253558593389,36.99394191423835,4.722345500602671,EKF,0.9961077570915222,RFIS,0.4932515621185303,EKF,0.9875137209892273,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,process_noise_shift_test,0,15,73,73,False,holdout_seed_ge_67;all_eval_non_development,30,246.02102257681793,195.58350821230752,233.05302377595183,230.510898277817,-50.437514364510406,-37.46951556364431,RFIS,0.9998680949211121,RFIS,0.7439294457435608,RFIS,0.9990310668945312,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,process_noise_shift_test,1,10,73,73,False,holdout_seed_ge_67;all_eval_non_development,23,311.31337884927785,285.4923894142745,324.9203404144945,359.2295566401062,-25.820989435003355,-39.42795100021999,RFIS,0.999964714050293,RFIS,0.3943686783313751,RFIS,0.9993348121643066,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,process_noise_shift_test,2,23,73,73,False,holdout_seed_ge_67;all_eval_non_development,29,327.96388812345475,333.4335860601677,323.8797561586725,330.7456696500828,5.469697936712976,9.553829901495249,RFIS,0.9996647238731384,RFIS,0.5975331664085388,RFIS,0.9986318945884705,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,process_noise_shift_test,4,29,73,73,False,holdout_seed_ge_67;all_eval_non_development,28,308.49786250879635,234.33459076999685,304.2279776020627,299.88709848769304,-74.1632717387995,-69.89338683206586,RFIS,0.999786913394928,RFIS,0.647686779499054,RFIS,0.9933757185935974,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,process_noise_shift_test,5,32,73,73,False,holdout_seed_ge_67;all_eval_non_development,49,144.7543878725619,435.21230368472527,132.6412358098666,501.2093060036463,290.4579158121634,302.57106787485867,BatchWLS,0.9999101161956787,RFIS,0.4183274209499359,BatchWLS,0.9978806376457214,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed73_split73_20260623,process_noise_shift_test,6,36,73,73,False,holdout_seed_ge_67;all_eval_non_development,32,221.56629990421146,225.34790662203054,220.8539455548415,223.4212045870526,3.7816067178190735,4.493961067189048,EKF,0.9967241287231445,RFIS,0.8146263957023621,EKF,0.9101549983024597,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,maneuver_shift_test,0,22,79,79,False,holdout_seed_ge_67;all_eval_non_development,34,400.9989370274602,415.5131595667707,396.18002292136254,400.0022555341156,14.514222539310481,19.33313664540816,RFIS,0.9999105334281921,EKF,0.4509623348712921,RFIS,0.9996393322944641,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,maneuver_shift_test,3,40,79,79,False,holdout_seed_ge_67;all_eval_non_development,26,415.9343787246834,458.20445159741394,404.21408178061904,477.27161734778457,42.27007287273051,53.990369816794896,UKF,0.9988377690315247,EKF,0.3697456121444702,UKF,0.999041736125946,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,maneuver_shift_test,4,10,79,79,False,holdout_seed_ge_67;all_eval_non_development,14,424.4209404229801,365.5421959284578,366.51610971291564,493.59175549301824,-58.87874449452232,-0.9739137844578636,EKF,0.6720929741859436,BatchWLS,0.49152109026908875,EKF,0.9445242285728455,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,maneuver_shift_test,5,27,79,79,False,holdout_seed_ge_67;all_eval_non_development,55,480.19370227264665,651.0189930403294,500.35075604869746,510.6903462058243,170.82529076768276,150.66823699163194,RFIS,0.9987625479698181,RFIS,0.49572911858558655,RFIS,0.9666597843170166,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,maneuver_shift_test,6,21,79,79,False,holdout_seed_ge_67;all_eval_non_development,23,454.74197808096204,547.000923639834,457.30531346834806,457.6636401964973,92.25894555887197,89.69561017148595,RFIS,0.9996623992919922,RFIS,0.47128069400787354,RFIS,0.9998781681060791,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,process_noise_shift_test,0,41,79,79,False,holdout_seed_ge_67;all_eval_non_development,24,221.31056813646921,263.81366026149004,209.9697718590027,360.79040523375926,42.50309212502083,53.84388840248735,BatchWLS,0.9999997019767761,RFIS,0.5050406455993652,BatchWLS,0.991824209690094,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,process_noise_shift_test,1,45,79,79,False,holdout_seed_ge_67;all_eval_non_development,36,289.2697618292647,260.0738934272866,300.61417485783124,309.96953324302524,-29.195868401978146,-40.54028143054467,EKF,0.9998173713684082,EKF,0.532996416091919,EKF,0.9948263168334961,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,process_noise_shift_test,2,43,79,79,False,holdout_seed_ge_67;all_eval_non_development,46,340.1939299439433,329.8857377567362,345.9561309055151,403.7444486058866,-10.308192187207112,-16.07039314877892,EKF,0.9991456866264343,RFIS,0.43492865562438965,EKF,0.9906904697418213,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,process_noise_shift_test,3,20,79,79,False,holdout_seed_ge_67;all_eval_non_development,21,278.1468004473502,132.82353561602497,300.18356228802025,342.6881839783394,-145.32326483132522,-167.36002667199529,RFIS,0.9997981190681458,RFIS,0.5011017918586731,RFIS,0.9999834895133972,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,process_noise_shift_test,4,6,79,79,False,holdout_seed_ge_67;all_eval_non_development,42,192.5015854664312,223.74808247246787,188.43627862247584,209.61810352057313,31.246497006036662,35.31180384999203,RFIS,0.9999375939369202,RFIS,0.627467155456543,RFIS,0.9999744296073914,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,process_noise_shift_test,5,2,79,79,False,holdout_seed_ge_67;all_eval_non_development,25,288.2789329380093,324.86221193217625,288.70345187421344,293.09025998960755,36.58327899416696,36.15876005796281,RFIS,0.9987557530403137,RFIS,0.6623066067695618,RFIS,0.9978068470954895,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed79_split79_20260623,process_noise_shift_test,6,1,79,79,False,holdout_seed_ge_67;all_eval_non_development,64,308.8880182973343,283.16215693738076,313.2420708827296,361.49265799237304,-25.72586135995357,-30.079913945348835,UKF,0.9998663067817688,UKF,0.8089764714241028,UKF,0.9992766380310059,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,maneuver_shift_test,0,27,83,83,False,holdout_seed_ge_67;all_eval_non_development,55,480.19370227264665,651.0189930403294,500.35075604869746,510.6903462058243,170.82529076768276,150.66823699163194,RFIS,0.9987625479698181,RFIS,0.49572911858558655,RFIS,0.9666597843170166,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,maneuver_shift_test,2,1,83,83,False,holdout_seed_ge_67;all_eval_non_development,44,548.9102727717202,814.7323417473073,548.7406990898405,686.309920654321,265.82206897558706,265.99164265746674,UKF,0.660191535949707,UKF,0.40654540061950684,EKF,0.9109525680541992,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,maneuver_shift_test,4,8,83,83,False,holdout_seed_ge_67;all_eval_non_development,8,349.2734118000675,439.6877987930324,481.4829668933887,349.38675266883513,90.41438699296492,-41.79516810035631,EKF,0.6450608968734741,BatchWLS,0.5587921738624573,BatchWLS,0.9911887049674988,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,maneuver_shift_test,5,38,83,83,False,holdout_seed_ge_67;all_eval_non_development,19,253.17236707628817,290.5145221080103,241.26560255003082,397.93439685777037,37.342155031722115,49.24891955797946,BatchWLS,0.9995020031929016,BatchWLS,0.5398560166358948,BatchWLS,0.9994863867759705,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,maneuver_shift_test,6,35,83,83,False,holdout_seed_ge_67;all_eval_non_development,25,365.5710653514039,499.5611832893638,367.90620626276,383.5537513617804,133.9901179379599,131.65497702660377,RFIS,0.9983468651771545,RFIS,0.38763317465782166,RFIS,0.9999678134918213,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,process_noise_shift_test,0,28,83,83,False,holdout_seed_ge_67;all_eval_non_development,17,284.5998187583963,290.8827948381946,289.3004701530606,289.3601899319201,6.282976079798345,1.58232468513404,RFIS,0.9999802112579346,RFIS,0.9373113512992859,RFIS,0.9997634291648865,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,process_noise_shift_test,1,6,83,83,False,holdout_seed_ge_67;all_eval_non_development,42,192.5015854664312,223.74808247246787,188.43627862247584,209.61810352057313,31.246497006036662,35.31180384999203,RFIS,0.9999375939369202,RFIS,0.627467155456543,RFIS,0.9999744296073914,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,process_noise_shift_test,2,45,83,83,False,holdout_seed_ge_67;all_eval_non_development,36,289.2697618292647,260.0738934272866,300.61417485783124,309.96953324302524,-29.195868401978146,-40.54028143054467,EKF,0.9998173713684082,EKF,0.532996416091919,EKF,0.9948263168334961,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,process_noise_shift_test,3,44,83,83,False,holdout_seed_ge_67;all_eval_non_development,24,450.02802220377066,605.1304892629821,463.95651228095574,709.4106628383565,155.10246705921145,141.17397698202637,BatchWLS,0.9999790191650391,RFIS,0.37475600838661194,BatchWLS,0.9999982714653015,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,process_noise_shift_test,4,9,83,83,False,holdout_seed_ge_67;all_eval_non_development,44,477.7762651026796,449.71709472627083,465.24036352794525,484.28178706098964,-28.05917037640876,-15.52326880167442,RFIS,0.4576980173587799,UKF,0.6221915483474731,UKF,0.3433678150177002,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,process_noise_shift_test,5,20,83,83,False,holdout_seed_ge_67;all_eval_non_development,21,278.1468004473502,132.82353561602497,300.18356228802025,342.6881839783394,-145.32326483132522,-167.36002667199529,RFIS,0.9997981190681458,RFIS,0.5011017918586731,RFIS,0.9999834895133972,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed83_split83_20260623,process_noise_shift_test,6,2,83,83,False,holdout_seed_ge_67;all_eval_non_development,25,288.2789329380093,324.86221193217625,288.70345187421344,293.09025998960755,36.58327899416696,36.15876005796281,RFIS,0.9987557530403137,RFIS,0.6623066067695618,RFIS,0.9978068470954895,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed89_split89_20260623,maneuver_shift_test,0,36,89,89,False,holdout_seed_ge_67;all_eval_non_development,24,316.1259837343708,272.5664941437687,308.75052573692983,369.35383769858817,-43.559489590602084,-36.18403159316114,BatchWLS,0.9990022778511047,BatchWLS,0.8927794098854065,BatchWLS,0.9960112571716309,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed89_split89_20260623,maneuver_shift_test,1,29,89,89,False,holdout_seed_ge_67;all_eval_non_development,43,548.1432059012604,588.853117183607,829.6106302045587,542.7834064031757,40.709911282346525,-240.7575130209517,EKF,0.5991024374961853,UKF,0.37137702107429504,UKF,0.9993271827697754,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed89_split89_20260623,maneuver_shift_test,2,8,89,89,False,holdout_seed_ge_67;all_eval_non_development,8,349.27340862596617,439.6877987930324,481.48296649334435,370.8122649915464,90.41439016706624,-41.795167700311936,EKF,0.6450609564781189,BatchWLS,0.5587921738624573,BatchWLS,0.9911887049674988,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed89_split89_20260623,maneuver_shift_test,3,45,89,89,False,holdout_seed_ge_67;all_eval_non_development,53,605.0472148848455,577.1798730930423,608.9331983244691,641.080316614403,-27.867341791803256,-31.753325231426857,UKF,0.999150812625885,UKF,0.3263140916824341,UKF,0.999668538570404,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed89_split89_20260623,maneuver_shift_test,4,10,89,89,False,holdout_seed_ge_67;all_eval_non_development,14,424.4209286362817,365.5421959284578,366.51610942300937,374.9063979733574,-58.87873270782393,-0.9739134945515957,EKF,0.6720930933952332,BatchWLS,0.49152109026908875,EKF,0.9445241093635559,EKF
